                       DRAW OF Rs.200/- PRIZE BOND

		        HELD AT RAWALPINDI
Draw No.98th				

Series:	Common Draw					Date:20/06/2024

----------------------------------------------------------------------------------

First Prize of Rs.750,000/-

605238

----------------------------------------------------------------------------------

Second Prize of Rs.Rs.250,000/- each.


272785	288053	542096	966178	985324

--------------------------------------------------------------------------------------	
										
98TH DRAW OF RS. 200/- DENOMINATION NATIONAL PRIZE BONDS HELD AT RAWALPINDI ON 
20TH JUNE, 2024 (2,394 PRIZES OF RS. 1,250/- EACH)

740051	764991	790763	820659	843504	871525	890260	913754	939264	962443	992686
741612	764996	792125	820898	843595	871929	890610	913856	939589	962725	992687
742036	764997	792357	821248	843945	872206	891096	914227	940319	962743	993088
743202	765297	792998	821489	844327	872280	892291	915227	940929	962903	993102
743223	766335	793410	822007	844412	872492	892417	915245	940943	963972	994086
744510	766878	793778	822060	844449	872645	892930	915248	941153	963981	994173
744652	766910	795425	822526	844510	872871	894694	915870	941818	964509	994251
745194	767020	796092	823079	844511	873913	894835	916123	941868	964546	994395
745798	767313	796372	823597	844818	873991	894977	917230	942176	966788	995696
745854	767836	796812	823931	845665	874026	895059	917407	942484	967526	996389
745869	768773	797067	824002	846318	874736	895407	918491	942543	968384	996628
746062	769154	797301	824151	846714	874796	895588	919688	942929	968480	997248
746819	769534	797433	824809	847066	875084	895718	920081	943366	970130	997679
746830	771432	797820	825469	847170	875260	896057	920978	943973	970659	998210
747172	771574	798018	825555	847534	875390	897034	921122	944508	970981	998561
747346	771610	798516	825879	848084	875485	897471	921659	944644	971756	998720
747618	771757	798882	826234	849363	875684	897841	921752	944887	972175	998924
747926	771932	799726	826296	849629	875930	897847	921829	947120	972423	xxxxxx
748044	772008	799751	826798	852135	876052	898662	922213	947528	972554	xxxxxx
748667	772336	800354	827253	852358	876515	898754	923861	947649	972738	xxxxxx
749075	772798	801323	828209	852607	876840	899341	925017	948217	973276	xxxxxx
749628	772834	802331	828604	853003	877236	899731	925629	948605	973308	xxxxxx
750113	773056	803652	829536	853042	877509	899975	926366	948960	974704	xxxxxx
750320	773704	803745	830166	853051	878516	900062	926646	949312	975132	xxxxxx
752749	774079	804568	830500	853081	878633	900491	927679	949362	975276	xxxxxx
752826	774327	805430	830954	853123	879320	900525	927904	950292	975351	xxxxxx
753406	774574	805512	831003	854058	879704	901039	928777	950339	975381	xxxxxx
753997	775119	805686	831304	854083	879963	901392	929428	950936	976071	xxxxxx
754168	775611	806745	833001	855222	880178	901938	929972	950994	976144	xxxxxx
