DRAW RESULT OF Rs.200/- DENOMINATION NATIONAL PRIZE BONDS – 106th DRAW

First Prize of Rs. 750,000/-(each)

581381

Second Prize of Rs. 250,000/- (each)

070148    194865    222052    412303    710633


Third Prize of Rs.1250/- (each)

631062	655255	675072	689857	708413	721612
631292	655285	675203	690241	708876	722641
631477	655755	675521	690258	708886	722970
632358	656454	675578	690406	709753	723612
632704	656637	675609	691132	710093	724311
632783	656643	675708	691201	710614	724817
634687	657050	675919	691756	710740	724875
638584	657507	676715	691960	710855	725329
638944	658128	676996	692858	711431	725769
639462	658378	677698	693034	711547	726123
639936	658613	677910	693494	711662	726797
640430	658874	677936	694059	711686	726957
640778	659632	678903	694187	711715	727462
641058	659847	679973	694425	711938	727877
641976	660149	680058	694900	711953	728528
642221	662663	680112	695082	712031	728783
642791	662894	680183	695307	712362	729575
642793	663532	680378	695370	712392	729943
642867	664482	680927	695379	712558	730344
643177	664575	681006	695560	712768	730625
643280	664672	681406	696212	712914	731515
643344	665210	681502	696531	713566	731783
643394	665664	682000	696828	713712	732560
643571	665739	682301	697119	714137	733064
644300	666298	682375	697272	714189	733482
644418	666305	682689	697341	714369	733519
644536	666984	683130	698083	714579	733996
644678	667117	683242	698267	714712	734824
644815	667320	683577	698587	714864	734827
645080	667507	683744	698732	715136	735198
645778	667672	684002	698841	715236	735331
645955	667859	684171	698850	715402	735376
646273	668132	684334	699093	716031	735783
646341	668344	684400	699268	716188	735968
647510	668612	684996	699369	716246	736781
647866	669352	685013	699612	716434	737529
648352	669357	685807	700503	716486	739248
649196	669367	685934	701153	717068	739708
650047	669654	685954	701264	717834	739733
650588	669668	685977	701349	718137	742082
650927	669935	686677	701584	718285	742394
650994	670446	686984	701633	718711	742589
651036	670944	687081	702967	718790	742898
652698	671238	687319	703037	718793	743174
653695	671300	687507	703307	719263	743348
653890	671439	687741	703714	719390	744229
654663	673486	688177	704216	719482	744287
654764	673708	688241	705771	719913	744328
655126	674019	689075	706576	720779	744957
655202	674972	689341	707503	721542	745061


745843	772105	791567	819137	836101	854289
747477	772205	792663	819434	837098	854325
747735	772401	793456	819535	837164	854487
748721	772906	794211	820095	837725	855034
748889	773097	794567	820187	838593	855373
749011	773620	796046	820735	839053	855809
750526	774129	796245	820978	839150	855944
751020	775003	796509	821005	839641	856063
751566	775287	797052	821248	840313	856080
752533	775443	797117	821426	840565	856720
752868	775937	797119	821711	841285	857480
753578	776907	798711	821840	841450	857860
754619	776984	799201	821842	841462	858184
754660	777047	799667	822306	841477	858400
754861	777117	799801	822353	841804	858680
755807	777148	800295	822930	842199	858783
755936	777244	800753	823224	842343	858943
756179	777425	801250	823225	842541	859486
756369	777440	801869	823299	843281	860112
756873	778178	802777	823871	843553	860805
757428	778364	803409	824093	843635	862433
759214	778617	803975	824225	844708	863695
759246	778643	803983	824366	844893	864011
759544	779475	804235	824854	845546	864068
760315	780434	804616	824948	845650	865021
760632	780533	804833	825393	845669	865218
761098	781458	804955	825789	846096	865336
761437	782207	805397	825895	846266	866081
761804	782637	806297	826024	846346	867196
762647	782696	806395	826190	846359	868428
764819	782908	806766	826501	847110	868673
765682	783137	807262	827290	847546	868712
766035	783604	807807	827720	847700	868839
766182	786735	809926	827815	847830	868984
766925	786988	809946	828070	848147	869048
768194	787018	810263	828612	848246	869583
768258	787139	810458	829313	848256	869644
768474	787174	811137	830642	849162	869648
768732	787262	811575	830817	849220	870259
769502	787330	812236	831000	849553	870808
770123	787382	813324	832137	849976	871083
770363	787706	813723	832149	850426	871364
770416	788113	813826	832253	850628	871385
771159	788677	814946	832343	850884	871728
771262	788920	815274	832519	851926	871916
771626	789625	815655	833139	853215	872479
771629	789932	816071	833387	853269	872508
771821	790045	816474	833417	853574	872536
771853	790228	817842	833938	853696	873197
771926	791213	817925	834002	853924	873498


874475	897394	916225	945159	965767	984608
875052	897597	917837	945263	966129	984993
876039	897972	917926	945706	966194	986136
876078	898312	920544	945856	966232	986181
876337	898495	920689	946223	966324	986733
876694	898720	921003	946729	968014	986854
876898	900087	922113	947281	968028	986880
877214	900266	922137	948917	968198	987238
877223	900372	922563	949805	968745	987668
877458	900439	922819	950845	969076	987782
877513	900928	923149	950896	969110	988287
877593	900953	923169	951393	969227	988968
877614	900984	923419	951426	969756	990193
877840	901802	923910	951865	970076	990419
878108	902543	924743	952026	970114	990467
878221	902770	924803	952069	970668	991127
878465	903186	925175	952756	971021	991141
880421	903442	925479	953063	971566	991836
880446	903486	927523	953343	971938	991844
880515	903926	928300	953637	972072	993369
880692	903975	932652	953798	972112	993419
882332	904080	932789	954680	972154	993993
882709	904100	933079	954836	972502	994086
883464	904485	933082	954932	972871	994455
883668	904642	933438	955422	974116	994543
884679	905279	933849	956145	974515	994845
884899	905378	934419	956476	974733	995306
885164	905555	934429	956745	975020	995335
886082	905653	934565	957369	975575	995390
886540	907113	935088	958322	975613	995486
886808	907588	935436	958511	976003	995886
887198	907910	935569	958846	976182	996000
887419	908143	935590	958852	977902	996145
888071	908493	936188	959368	979667	996275
888943	908905	936509	959395	979699	996648
890006	909105	937726	959480	980030	997307
890139	910442	938055	959519	980482	997825
891067	911228	938438	959852	980553	998331
891659	912350	938749	960415	980570	998739
892346	912619	939637	960875	980740	998777
892530	913110	941419	961032	980798	998902
892631	913643	941802	961064	981005	998939
892820	914236	943645	962411	981017	999589
893405	914617	943693	962735	981409	999705
894628	914743	943730	963488	982195	XXXXXX
894901	914796	944229	963898	982786	XXXXXX
895394	914831	944416	964632	983378	XXXXXX
895792	915752	945050	964727	983443	XXXXXX
896076	915968	945096	965028	983485	XXXXXX
896821	916197	945097	965053	984175	XXXXXX
